"","article_name","year","yearweek_start","yearweek_end","month","week","promo_01","promo_02","promo_03","promo_04","promo_05","sales","date"
"194","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-09-16","2019-09-22",9,38,0,0,0,0,0,4404,"2019-09-16"
"195","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-09-23","2019-09-29",9,39,0,0,1,0,0,4797,"2019-09-23"
"196","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-09-30","2019-10-06",10,40,0,0,1,0,0,4118,"2019-09-30"
"197","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-10-07","2019-10-13",10,41,0,0,0,0,0,4254,"2019-10-07"
"198","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-10-14","2019-10-20",10,42,0,0,0,0,0,4772,"2019-10-14"
"199","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-10-21","2019-10-27",10,43,0,0,0,0,0,4790,"2019-10-21"
"200","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-10-28","2019-11-03",10,44,0,0,0,0,0,4282,"2019-10-28"
"201","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-11-04","2019-11-10",11,45,0,0,0,0,0,4607,"2019-11-04"
"202","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-11-11","2019-11-17",11,46,0,0,0,0,0,4523,"2019-11-11"
"203","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-11-18","2019-11-24",11,47,0,0,0,0,0,4381,"2019-11-18"
"204","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-11-25","2019-12-01",11,48,0,0,0,0,0,4352,"2019-11-25"
"205","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-12-02","2019-12-08",12,49,0,0,0,0,0,4199,"2019-12-02"
"206","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-12-09","2019-12-15",12,50,0,0,0,0,0,4236,"2019-12-09"
"207","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-12-16","2019-12-22",12,51,0,0,0,0,0,4623,"2019-12-16"
"208","AHA JOGHURT LAKTOSEF CLAS",2019,"2019-12-23","2019-12-29",12,52,0,0,0,0,0,3471,"2019-12-23"
"209","AHA JOGHURT LAKTOSEF CLAS",2020,"2019-12-30","2020-01-05",1,1,0,0,0,0,0,4036,"2019-12-30"
"210","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-01-06","2020-01-12",1,2,0,0,0,0,0,4877,"2020-01-06"
"211","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-01-13","2020-01-19",1,3,0,0,0,0,0,4865,"2020-01-13"
"212","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-01-20","2020-01-26",1,4,0,0,0,0,0,4973,"2020-01-20"
"213","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-01-27","2020-02-02",1,5,0,0,0,0,0,4936,"2020-01-27"
"214","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-02-03","2020-02-09",2,6,0,0,0,0,0,4770,"2020-02-03"
"215","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-02-10","2020-02-16",2,7,0,0,0,0,0,4542,"2020-02-10"
"216","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-02-17","2020-02-23",2,8,0,0,0,0,0,4325,"2020-02-17"
"217","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-02-24","2020-03-01",2,9,0,0,0,0,0,5635,"2020-02-24"
"218","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-03-02","2020-03-08",3,10,0,0,0,0,0,5030,"2020-03-02"
"219","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-03-09","2020-03-15",3,11,0,0,0,0,0,5975,"2020-03-09"
"220","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-03-16","2020-03-22",3,12,0,0,1,0,0,6032,"2020-03-16"
"221","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-03-23","2020-03-29",3,13,0,0,1,0,0,5010,"2020-03-23"
"222","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-03-30","2020-04-05",4,14,0,0,0,0,0,5308,"2020-03-30"
"223","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-04-06","2020-04-12",4,15,0,0,0,0,0,5391,"2020-04-06"
"224","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-04-13","2020-04-19",4,16,0,0,0,0,0,5137,"2020-04-13"
"225","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-04-20","2020-04-26",4,17,0,0,0,0,0,5717,"2020-04-20"
"226","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-04-27","2020-05-03",4,18,0,0,0,0,0,5752,"2020-04-27"
"227","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-05-04","2020-05-10",5,19,0,0,0,0,0,5670,"2020-05-04"
"228","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-05-11","2020-05-17",5,20,0,0,0,0,0,5325,"2020-05-11"
"229","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-05-18","2020-05-24",5,21,0,0,0,0,0,5038,"2020-05-18"
"230","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-05-25","2020-05-31",5,22,0,0,0,0,0,6077,"2020-05-25"
"231","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-06-01","2020-06-07",6,23,0,0,0,0,0,5155,"2020-06-01"
"232","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-06-08","2020-06-14",6,24,0,0,0,0,0,4646,"2020-06-08"
"233","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-06-15","2020-06-21",6,25,0,0,0,0,0,5212,"2020-06-15"
"234","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-06-22","2020-06-28",6,26,0,0,0,0,0,4931,"2020-06-22"
"235","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-06-29","2020-07-05",7,27,0,0,0,0,0,5105,"2020-06-29"
"236","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-07-06","2020-07-12",7,28,0,0,0,0,0,4738,"2020-07-06"
"237","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-07-13","2020-07-19",7,29,0,0,0,0,0,4138,"2020-07-13"
"238","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-07-20","2020-07-26",7,30,0,0,0,0,0,4558,"2020-07-20"
"239","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-07-27","2020-08-02",7,31,0,0,0,0,0,4211,"2020-07-27"
"240","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-08-03","2020-08-09",8,32,0,0,0,0,0,5195,"2020-08-03"
"241","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-08-10","2020-08-16",8,33,0,0,0,0,0,4862,"2020-08-10"
"242","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-08-17","2020-08-23",8,34,0,0,0,0,0,5543,"2020-08-17"
"243","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-08-24","2020-08-30",8,35,0,0,0,0,0,5210,"2020-08-24"
"244","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-08-31","2020-09-06",9,36,0,0,0,0,0,4737,"2020-08-31"
"245","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-09-07","2020-09-13",9,37,0,0,0,0,0,4850,"2020-09-07"
"246","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-09-14","2020-09-20",9,38,0,0,0,0,0,4518,"2020-09-14"
"247","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-09-21","2020-09-27",9,39,0,0,1,0,0,5783,"2020-09-21"
"248","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-09-28","2020-10-04",10,40,0,0,1,0,0,4298,"2020-09-28"
"249","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-10-05","2020-10-11",10,41,0,0,0,0,0,4323,"2020-10-05"
"250","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-10-12","2020-10-18",10,42,0,0,0,0,0,4557,"2020-10-12"
"251","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-10-19","2020-10-25",10,43,0,0,0,0,0,4497,"2020-10-19"
"252","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-10-26","2020-11-01",10,44,0,0,0,0,0,4568,"2020-10-26"
"253","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-11-02","2020-11-08",11,45,0,0,0,0,0,4566,"2020-11-02"
"254","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-11-09","2020-11-15",11,46,0,0,0,0,0,4486,"2020-11-09"
"255","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-11-16","2020-11-22",11,47,0,0,0,0,0,4533,"2020-11-16"
"256","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-11-23","2020-11-29",11,48,0,0,0,0,0,4289,"2020-11-23"
"257","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-11-30","2020-12-06",12,49,0,0,0,0,0,4342,"2020-11-30"
"258","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-12-07","2020-12-13",12,50,0,0,0,0,0,3926,"2020-12-07"
"259","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-12-14","2020-12-20",12,51,0,0,0,0,0,4534,"2020-12-14"
"260","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-12-21","2020-12-27",12,52,0,0,0,0,0,3913,"2020-12-21"
"261","AHA JOGHURT LAKTOSEF CLAS",2020,"2020-12-28","2021-01-03",12,53,0,0,0,0,0,4106,"2020-12-28"
"262","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-01-04","2021-01-10",1,1,0,0,0,0,0,5000,"2021-01-04"
"263","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-01-11","2021-01-17",1,2,0,0,0,0,0,4841,"2021-01-11"
"264","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-01-18","2021-01-24",1,3,0,0,0,0,0,4725,"2021-01-18"
"265","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-01-25","2021-01-31",1,4,0,0,0,0,0,4825,"2021-01-25"
"266","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-02-01","2021-02-07",2,5,0,0,0,0,0,4773,"2021-02-01"
"267","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-02-08","2021-02-14",2,6,0,0,0,0,0,4623,"2021-02-08"
"268","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-02-15","2021-02-21",2,7,0,0,0,0,0,4881,"2021-02-15"
"269","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-02-22","2021-02-28",2,8,0,0,0,0,0,5196,"2021-02-22"
"270","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-03-01","2021-03-07",3,9,0,0,0,0,0,5055,"2021-03-01"
"271","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-03-08","2021-03-14",3,10,0,0,0,0,0,5127,"2021-03-08"
"272","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-03-15","2021-03-21",3,11,0,0,0,0,0,5079,"2021-03-15"
"273","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-03-22","2021-03-28",3,12,0,0,0,0,0,5265,"2021-03-22"
"274","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-03-29","2021-04-04",4,13,0,0,0,0,0,6084,"2021-03-29"
"275","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-04-05","2021-04-11",4,14,1,0,0,0,0,5329,"2021-04-05"
"276","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-04-12","2021-04-18",4,15,1,0,0,0,0,5850,"2021-04-12"
"277","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-04-19","2021-04-25",4,16,1,0,0,0,0,4920,"2021-04-19"
"278","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-04-26","2021-05-02",4,17,0,0,0,0,0,5605,"2021-04-26"
"279","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-05-03","2021-05-09",5,18,0,0,0,0,0,5222,"2021-05-03"
"280","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-05-10","2021-05-16",5,19,0,0,0,0,0,5160,"2021-05-10"
"281","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-05-17","2021-05-23",5,20,0,0,0,0,0,5602,"2021-05-17"
"282","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-05-24","2021-05-30",5,21,0,0,0,0,0,4924,"2021-05-24"
"283","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-05-31","2021-06-06",6,22,0,0,0,0,0,4711,"2021-05-31"
"284","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-06-07","2021-06-13",6,23,0,0,0,0,0,5156,"2021-06-07"
"285","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-06-14","2021-06-20",6,24,0,0,0,0,0,5316,"2021-06-14"
"286","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-06-21","2021-06-27",6,25,1,0,0,0,0,5397,"2021-06-21"
"287","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-06-28","2021-07-04",7,26,1,0,0,0,0,4708,"2021-06-28"
"288","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-07-05","2021-07-11",7,27,0,0,0,0,0,4343,"2021-07-05"
"289","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-07-12","2021-07-18",7,28,0,0,0,0,0,4171,"2021-07-12"
"290","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-07-19","2021-07-25",7,29,0,0,0,0,0,4167,"2021-07-19"
"291","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-07-26","2021-08-01",7,30,0,0,0,0,0,4445,"2021-07-26"
"292","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-08-02","2021-08-08",8,31,0,0,0,0,0,4231,"2021-08-02"
"293","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-08-09","2021-08-15",8,32,0,0,0,0,0,4652,"2021-08-09"
"294","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-08-16","2021-08-22",8,33,0,0,0,0,0,4905,"2021-08-16"
"295","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-08-23","2021-08-29",8,34,0,0,0,0,0,4848,"2021-08-23"
"296","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-08-30","2021-09-05",9,35,0,0,0,0,0,4648,"2021-08-30"
"297","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-09-06","2021-09-12",9,36,0,0,0,0,0,4820,"2021-09-06"
"298","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-09-13","2021-09-19",9,37,1,0,0,0,0,5659,"2021-09-13"
"299","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-09-20","2021-09-26",9,38,1,0,0,0,0,4606,"2021-09-20"
"300","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-09-27","2021-10-03",9,39,0,0,0,0,0,4369,"2021-09-27"
"301","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-10-04","2021-10-10",10,40,0,0,0,0,0,4189,"2021-10-04"
"302","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-10-11","2021-10-17",10,41,0,0,0,0,0,4646,"2021-10-11"
"303","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-10-18","2021-10-24",10,42,0,0,0,0,0,4749,"2021-10-18"
"304","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-10-25","2021-10-31",10,43,0,0,0,0,0,5044,"2021-10-25"
"305","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-11-01","2021-11-07",11,44,0,0,0,0,0,4570,"2021-11-01"
"306","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-11-08","2021-11-14",11,45,0,0,0,0,0,4771,"2021-11-08"
"307","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-11-15","2021-11-21",11,46,0,0,0,0,0,4521,"2021-11-15"
"308","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-11-22","2021-11-28",11,47,0,0,0,0,0,4734,"2021-11-22"
"309","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-11-29","2021-12-05",12,48,0,0,0,0,0,4344,"2021-11-29"
"310","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-12-06","2021-12-12",12,49,0,0,0,0,0,4643,"2021-12-06"
"311","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-12-13","2021-12-19",12,50,0,0,0,0,0,4446,"2021-12-13"
"312","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-12-20","2021-12-26",12,51,0,0,0,0,0,4563,"2021-12-20"
"313","AHA JOGHURT LAKTOSEF CLAS",2021,"2021-12-27","2022-01-02",12,52,0,0,0,0,0,4214,"2021-12-27"
"314","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-01-03","2022-01-09",1,1,0,0,0,0,0,5194,"2022-01-03"
"315","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-01-10","2022-01-16",1,2,0,0,0,0,0,4805,"2022-01-10"
"316","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-01-17","2022-01-23",1,3,0,0,0,0,0,4964,"2022-01-17"
"317","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-01-24","2022-01-30",1,4,0,0,0,0,0,4781,"2022-01-24"
"318","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-01-31","2022-02-06",2,5,0,0,0,0,0,4783,"2022-01-31"
"319","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-02-07","2022-02-13",2,6,0,0,0,0,0,4541,"2022-02-07"
"320","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-02-14","2022-02-20",2,7,0,0,0,0,0,4500,"2022-02-14"
"321","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-02-21","2022-02-27",2,8,0,0,0,0,0,4365,"2022-02-21"
"322","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-02-28","2022-03-06",3,9,0,0,0,0,0,4947,"2022-02-28"
"323","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-03-07","2022-03-13",3,10,0,0,0,0,0,4969,"2022-03-07"
"324","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-03-14","2022-03-20",3,11,0,0,0,0,0,4865,"2022-03-14"
"325","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-03-21","2022-03-27",3,12,1,0,0,0,0,5459,"2022-03-21"
"326","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-03-28","2022-04-03",3,13,1,0,0,0,0,4788,"2022-03-28"
"327","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-04-04","2022-04-10",4,14,0,0,0,0,0,4595,"2022-04-04"
"328","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-04-11","2022-04-17",4,15,0,0,0,0,0,4648,"2022-04-11"
"329","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-04-18","2022-04-24",4,16,0,0,0,0,0,3978,"2022-04-18"
"330","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-04-25","2022-05-01",4,17,0,0,0,0,0,4477,"2022-04-25"
"331","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-05-02","2022-05-08",5,18,0,0,0,0,0,4738,"2022-05-02"
"332","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-05-09","2022-05-15",5,19,0,0,0,0,0,4663,"2022-05-09"
"333","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-05-16","2022-05-22",5,20,0,0,0,0,0,4711,"2022-05-16"
"334","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-05-23","2022-05-29",5,21,0,0,0,0,0,4430,"2022-05-23"
"335","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-05-30","2022-06-05",6,22,0,0,0,0,0,4946,"2022-05-30"
"336","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-06-06","2022-06-12",6,23,0,0,0,0,0,4467,"2022-06-06"
"337","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-06-13","2022-06-19",6,24,0,0,0,0,0,4235,"2022-06-13"
"338","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-06-20","2022-06-26",6,25,0,0,0,0,0,4950,"2022-06-20"
"339","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-06-27","2022-07-03",6,26,0,0,0,0,0,4519,"2022-06-27"
"340","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-07-04","2022-07-10",7,27,0,0,0,0,0,4348,"2022-07-04"
"341","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-07-11","2022-07-17",7,28,1,0,0,0,0,4787,"2022-07-11"
"342","AHA JOGHURT LAKTOSEF CLAS",2022,"2022-07-18","2022-07-24",7,29,1,0,0,0,0,4087,"2022-07-18"
"343","BIFIDUS JOGH. NATURE 150G",2016,"2016-01-04","2016-01-10",1,1,0,0,0,0,0,16526,"2016-01-04"
"344","BIFIDUS JOGH. NATURE 150G",2016,"2016-01-11","2016-01-17",1,2,1,0,0,0,0,18958,"2016-01-11"
"345","BIFIDUS JOGH. NATURE 150G",2016,"2016-01-18","2016-01-24",1,3,1,0,0,0,0,14904,"2016-01-18"
"346","BIFIDUS JOGH. NATURE 150G",2016,"2016-01-25","2016-01-31",1,4,0,0,0,0,0,15067,"2016-01-25"
"347","BIFIDUS JOGH. NATURE 150G",2016,"2016-02-01","2016-02-07",2,5,0,0,0,0,0,14569,"2016-02-01"
"348","BIFIDUS JOGH. NATURE 150G",2016,"2016-02-08","2016-02-14",2,6,0,0,0,0,0,15262,"2016-02-08"
"349","BIFIDUS JOGH. NATURE 150G",2016,"2016-02-15","2016-02-21",2,7,0,0,0,0,0,15349,"2016-02-15"
"350","BIFIDUS JOGH. NATURE 150G",2016,"2016-02-22","2016-02-28",2,8,0,0,0,0,0,16266,"2016-02-22"
"351","BIFIDUS JOGH. NATURE 150G",2016,"2016-02-29","2016-03-06",3,9,1,0,0,0,0,20655,"2016-02-29"
"352","BIFIDUS JOGH. NATURE 150G",2016,"2016-03-07","2016-03-13",3,10,1,0,0,0,0,15742,"2016-03-07"
"353","BIFIDUS JOGH. NATURE 150G",2016,"2016-03-14","2016-03-20",3,11,0,0,0,0,0,15739,"2016-03-14"
"354","BIFIDUS JOGH. NATURE 150G",2016,"2016-03-21","2016-03-27",3,12,0,0,0,0,0,15366,"2016-03-21"
"355","BIFIDUS JOGH. NATURE 150G",2016,"2016-03-28","2016-04-03",3,13,0,0,0,0,0,14000,"2016-03-28"
"356","BIFIDUS JOGH. NATURE 150G",2016,"2016-04-04","2016-04-10",4,14,0,0,0,0,0,16352,"2016-04-04"
"357","BIFIDUS JOGH. NATURE 150G",2016,"2016-04-11","2016-04-17",4,15,0,0,0,0,0,15725,"2016-04-11"
"358","BIFIDUS JOGH. NATURE 150G",2016,"2016-04-18","2016-04-24",4,16,0,0,0,0,0,15964,"2016-04-18"
"359","BIFIDUS JOGH. NATURE 150G",2016,"2016-04-25","2016-05-01",4,17,0,0,0,0,0,15533,"2016-04-25"
"360","BIFIDUS JOGH. NATURE 150G",2016,"2016-05-02","2016-05-08",5,18,0,0,0,0,0,14430,"2016-05-02"
"361","BIFIDUS JOGH. NATURE 150G",2016,"2016-05-09","2016-05-15",5,19,0,0,0,0,0,16978,"2016-05-09"
"362","BIFIDUS JOGH. NATURE 150G",2016,"2016-05-16","2016-05-22",5,20,0,0,0,0,0,14176,"2016-05-16"
"363","BIFIDUS JOGH. NATURE 150G",2016,"2016-05-23","2016-05-29",5,21,1,0,0,0,0,17792,"2016-05-23"
"364","BIFIDUS JOGH. NATURE 150G",2016,"2016-05-30","2016-06-05",6,22,1,0,0,0,0,16032,"2016-05-30"
"365","BIFIDUS JOGH. NATURE 150G",2016,"2016-06-06","2016-06-12",6,23,0,0,0,0,0,15386,"2016-06-06"
"366","BIFIDUS JOGH. NATURE 150G",2016,"2016-06-13","2016-06-19",6,24,0,0,0,0,0,15420,"2016-06-13"
"367","BIFIDUS JOGH. NATURE 150G",2016,"2016-06-20","2016-06-26",6,25,0,0,0,0,0,15135,"2016-06-20"
"368","BIFIDUS JOGH. NATURE 150G",2016,"2016-06-27","2016-07-03",6,26,0,0,0,0,0,14944,"2016-06-27"
"369","BIFIDUS JOGH. NATURE 150G",2016,"2016-07-04","2016-07-10",7,27,1,0,0,0,0,17150,"2016-07-04"
"370","BIFIDUS JOGH. NATURE 150G",2016,"2016-07-11","2016-07-17",7,28,1,0,0,0,0,13358,"2016-07-11"
"371","BIFIDUS JOGH. NATURE 150G",2016,"2016-07-18","2016-07-24",7,29,0,0,0,0,0,13518,"2016-07-18"
"372","BIFIDUS JOGH. NATURE 150G",2016,"2016-07-25","2016-07-31",7,30,0,0,0,0,0,14095,"2016-07-25"
"373","BIFIDUS JOGH. NATURE 150G",2016,"2016-08-01","2016-08-07",8,31,0,0,0,0,0,13558,"2016-08-01"
"374","BIFIDUS JOGH. NATURE 150G",2016,"2016-08-08","2016-08-14",8,32,0,0,0,0,0,13999,"2016-08-08"
"375","BIFIDUS JOGH. NATURE 150G",2016,"2016-08-15","2016-08-21",8,33,1,0,0,0,0,18102,"2016-08-15"
"376","BIFIDUS JOGH. NATURE 150G",2016,"2016-08-22","2016-08-28",8,34,1,0,0,0,0,14424,"2016-08-22"
"377","BIFIDUS JOGH. NATURE 150G",2016,"2016-08-29","2016-09-04",9,35,0,0,0,0,0,14843,"2016-08-29"
"378","BIFIDUS JOGH. NATURE 150G",2016,"2016-09-05","2016-09-11",9,36,0,0,0,0,0,14506,"2016-09-05"
"379","BIFIDUS JOGH. NATURE 150G",2016,"2016-09-12","2016-09-18",9,37,0,0,0,0,0,14530,"2016-09-12"
"380","BIFIDUS JOGH. NATURE 150G",2016,"2016-09-19","2016-09-25",9,38,0,0,0,0,0,13757,"2016-09-19"
"381","BIFIDUS JOGH. NATURE 150G",2016,"2016-09-26","2016-10-02",9,39,0,0,0,0,0,13859,"2016-09-26"
"382","BIFIDUS JOGH. NATURE 150G",2016,"2016-10-03","2016-10-09",10,40,0,0,0,0,0,13023,"2016-10-03"
"383","BIFIDUS JOGH. NATURE 150G",2016,"2016-10-10","2016-10-16",10,41,0,0,0,0,0,13365,"2016-10-10"
"384","BIFIDUS JOGH. NATURE 150G",2016,"2016-10-17","2016-10-23",10,42,1,0,0,0,0,17874,"2016-10-17"
"385","BIFIDUS JOGH. NATURE 150G",2016,"2016-10-24","2016-10-30",10,43,1,0,0,0,0,13917,"2016-10-24"
"386","BIFIDUS JOGH. NATURE 150G",2016,"2016-10-31","2016-11-06",11,44,0,0,0,0,0,13798,"2016-10-31"
"387","BIFIDUS JOGH. NATURE 150G",2016,"2016-11-07","2016-11-13",11,45,0,0,0,0,0,14064,"2016-11-07"
"388","BIFIDUS JOGH. NATURE 150G",2016,"2016-11-14","2016-11-20",11,46,0,0,0,0,0,14829,"2016-11-14"
"389","BIFIDUS JOGH. NATURE 150G",2016,"2016-11-21","2016-11-27",11,47,0,0,0,0,0,14603,"2016-11-21"
"390","BIFIDUS JOGH. NATURE 150G",2016,"2016-11-28","2016-12-04",12,48,0,0,0,0,0,14235,"2016-11-28"
"391","BIFIDUS JOGH. NATURE 150G",2016,"2016-12-05","2016-12-11",12,49,1,0,0,0,0,14836,"2016-12-05"
"392","BIFIDUS JOGH. NATURE 150G",2016,"2016-12-12","2016-12-18",12,50,1,0,0,0,0,13534,"2016-12-12"
"393","BIFIDUS JOGH. NATURE 150G",2016,"2016-12-19","2016-12-25",12,51,0,0,0,0,0,13923,"2016-12-19"
"394","BIFIDUS JOGH. NATURE 150G",2016,"2016-12-26","2017-01-01",12,52,0,0,0,0,0,11094,"2016-12-26"
"395","BIFIDUS JOGH. NATURE 150G",2017,"2017-01-02","2017-01-08",1,1,0,0,0,0,0,13791,"2017-01-02"
"396","BIFIDUS JOGH. NATURE 150G",2017,"2017-01-09","2017-01-15",1,2,0,0,0,0,0,15754,"2017-01-09"
